Data da Nota,Data de Entrega,id_Remessa,id_Cliente,id_Produto,Qtde Entregue,Filial
2019-05-04 00:00:00,2019-05-05 00:00:00,42729886,CLI0000995,UV0024,14706,73
2019-05-04 00:00:00,2019-05-05 00:00:00,42729893,CLI0000995,UV0024,2456,73
2019-05-04 00:00:00,2019-05-06 00:00:00,42729821,CLI0012268,LA0021,8534,61
2019-05-04 00:00:00,2019-05-06 00:00:00,42729827,CLI0478886,LA0021,6486,89
2019-05-04 00:00:00,2019-05-06 00:00:00,42729622,CLI0449951,UV0024,3973,26
2019-05-04 00:00:00,2019-05-07 00:00:00,42729626,CLI0313555,UV0024,12457,63
2019-05-04 00:00:00,2019-05-07 00:00:00,42729891,CLI0294177,UV0024,5736,45
2019-05-04 00:00:00,2019-05-07 00:00:00,42729919,CLI0037839,UV0024,5029,56
2019-05-04 00:00:00,2019-05-08 00:00:00,42729891,CLI0000995,UV0024,1215,45
2019-05-04 00:00:00,2019-05-09 00:00:00,42729684,CLI0012268,MA0023,12418,61
2019-05-05 00:00:00,2019-05-05 00:00:00,42729768,CLI0000995,LA0021,0,44
2019-05-05 00:00:00,2019-05-05 00:00:00,42729999,CLI0019997,LA0021,15260,09
2019-05-05 00:00:00,2019-05-06 00:00:00,42729706,CLI0037839,LA0021,21266,22
2019-05-05 00:00:00,2019-05-06 00:00:00,42729657,CLI0037838,PE0022,15054,22
2019-05-05 00:00:00,2019-05-06 00:00:00,42729866,CLI0298468,UV0024,5490,04
2019-05-05 00:00:00,2019-05-07 00:00:00,42729695,CLI0010452,LA0021,5302,30
2019-05-05 00:00:00,2019-05-07 00:00:00,42729661,CLI0019997,PE0022,7309,04
2019-05-06 00:00:00,2019-05-06 00:00:00,42729963,CLI0033897,LA0021,6481,09
2019-05-06 00:00:00,2019-05-06 00:00:00,42730045,CLI0367738,LA0021,1989,09
2019-05-06 00:00:00,2019-05-06 00:00:00,42730063,CLI0000995,UV0024,2914,73
2019-05-06 00:00:00,2019-05-07 00:00:00,42729953,CLI0000995,LA0021,4712,44
2019-05-06 00:00:00,2019-05-07 00:00:00,42730084,CLI0367131,LA0021,15015,54
2019-05-06 00:00:00,2019-05-07 00:00:00,42729915,CLI0037839,UV0024,7357,56
2019-05-06 00:00:00,2019-05-07 00:00:00,42730064,CLI0000995,UV0024,2680,73
2019-05-07 00:00:00,2019-05-06 00:00:00,42730018,CLI0019997,LA0021,9822,09
2019-05-07 00:00:00,2019-05-07 00:00:00,42730020,CLI0304006,LA0021,11679,04
2019-05-07 00:00:00,2019-05-07 00:00:00,42730113,CLI0037838,LA0021,12058,22
2019-05-07 00:00:00,2019-05-07 00:00:00,42730195,CLI0561354,LA0021,7321,73
2019-05-07 00:00:00,2019-05-07 00:00:00,42730229,CLI0019997,LA0021,11790,09
2019-05-07 00:00:00,2019-05-07 00:00:00,42730145,CLI0019997,MA0023,16083,09
2019-05-07 00:00:00,2019-05-07 00:00:00,42730103,CLI0298468,UV0024,5051,04
2019-05-07 00:00:00,2019-05-07 00:00:00,42730104,CLI0019997,UV0024,12633,04
2019-05-07 00:00:00,2019-05-07 00:00:00,42730153,CLI0172373,UV0024,20100,73
2019-05-07 00:00:00,2019-05-07 00:00:00,42730190,CLI0478886,UV0024,0,89
2019-05-07 00:00:00,2019-05-08 00:00:00,42730137,CLI0000995,LA0021,3958,73
2019-05-07 00:00:00,2019-05-08 00:00:00,42730155,CLI0000995,UV0024,1215,73
2019-05-07 00:00:00,2019-05-09 00:00:00,42730164,CLI0406697,LA0021,9243,55
2019-05-07 00:00:00,2019-05-09 00:00:00,42730189,CLI0012268,LA0021,23679,62
2019-05-07 00:00:00,2019-05-10 00:00:00,42730243,CLI0478886,LA0021,4863,94
2019-05-07 00:00:00,2019-05-10 00:00:00,42730339,CLI0010452,LA0021,7543,30
2019-05-08 00:00:00,2019-05-08 00:00:00,42730223,CLI0019997,LA0021,11036,09
2019-05-08 00:00:00,2019-05-08 00:00:00,42730331,CLI0000995,LA0021,4177,73
2019-05-08 00:00:00,2019-05-08 00:00:00,42730332,CLI0030861,LA0021,3145,73
2019-05-08 00:00:00,2019-05-08 00:00:00,42730394,CLI0294177,LA0021,0,73
2019-05-08 00:00:00,2019-05-08 00:00:00,42730386,CLI0037839,MA0023,4172,63
2019-05-08 00:00:00,2019-05-08 00:00:00,42730288,CLI0172373,UV0024,20418,73
2019-05-08 00:00:00,2019-05-08 00:00:00,42730293,CLI0172373,UV0024,18498,73
2019-05-08 00:00:00,2019-05-08 00:00:00,42730295,CLI0033897,UV0024,7839,09
2019-05-08 00:00:00,2019-05-09 00:00:00,42730283,CLI0367132,MA0023,12628,09
2019-05-08 00:00:00,2019-05-09 00:00:00,42730270,CLI0298468,UV0024,2836,04
2019-05-08 00:00:00,2019-05-10 00:00:00,42730433,CLI0478886,UV0024,0,89
2019-05-09 00:00:00,2019-05-09 00:00:00,42730423,CLI0019997,LA0021,6938,04
2019-05-09 00:00:00,2019-05-09 00:00:00,42730495,CLI0561354,LA0021,2360,73
2019-05-09 00:00:00,2019-05-09 00:00:00,42730534,CLI0298468,UV0024,4094,04
2019-05-09 00:00:00,2019-05-09 00:00:00,42730538,CLI0019997,UV0024,13578,04
2019-05-09 00:00:00,2019-05-09 00:00:00,42730551,CLI0000995,UV0024,6267,73
2019-05-09 00:00:00,2019-05-09 00:00:00,42730553,CLI0172373,UV0024,20000,44
2019-05-09 00:00:00,2019-05-09 00:00:00,42730560,CLI0033897,UV0024,14092,25
2019-05-09 00:00:00,2019-05-10 00:00:00,42730427,CLI0367738,LA0021,2851,25
2019-05-09 00:00:00,2019-05-10 00:00:00,42730606,CLI0037839,LA0021,19329,22
2019-05-09 00:00:00,2019-05-10 00:00:00,42730484,CLI0012268,UV0024,6592,61
2019-05-09 00:00:00,2019-05-10 00:00:00,42730489,CLI0313555,UV0024,4891,63
2019-05-09 00:00:00,2019-05-10 00:00:00,42730552,CLI0172373,UV0024,17250,44
2019-05-09 00:00:00,2019-05-10 00:00:00,42730624,CLI0000995,UV0024,3250,44
2019-05-09 00:00:00,2019-05-11 00:00:00,42730642,CLI0449951,UV0024,5611,26
2019-05-10 00:00:00,2019-05-09 00:00:00,42730717,CLI0367131,LA0021,0,54
2019-05-10 00:00:00,2019-05-10 00:00:00,42730561,CLI0375568,LA0021,11488,54
2019-05-10 00:00:00,2019-05-10 00:00:00,42730586,CLI0019997,LA0021,19219,80
2019-05-10 00:00:00,2019-05-10 00:00:00,42730634,CLI0000995,LA0021,3754,73
2019-05-10 00:00:00,2019-05-10 00:00:00,42730638,CLI0561354,LA0021,5105,44
2019-05-10 00:00:00,2019-05-10 00:00:00,42730892,CLI0294177,LA0021,0,44
2019-05-10 00:00:00,2019-05-10 00:00:00,42730629,CLI0172373,UV0024,19343,44
2019-05-10 00:00:00,2019-05-10 00:00:00,42730655,CLI0033897,UV0024,1645,25
2019-05-10 00:00:00,2019-05-10 00:00:00,42730687,CLI0033897,UV0024,11534,25
2019-05-10 00:00:00,2019-05-10 00:00:00,42730707,CLI0449951,UV0024,0,26
2019-05-10 00:00:00,2019-05-10 00:00:00,42730725,CLI0172373,UV0024,18269,44
2019-05-10 00:00:00,2019-05-11 00:00:00,42730673,CLI0037839,LA0021,17316,22
2019-05-10 00:00:00,2019-05-11 00:00:00,42731124,CLI0012268,LA0021,0,62
2019-05-10 00:00:00,2019-05-13 00:00:00,42730879,CLI0037839,UV0024,13266,56
2019-05-10 00:00:00,2019-05-14 00:00:00,42730665,CLI0037838,MA0023,13075,50
2019-05-11 00:00:00,2019-05-10 00:00:00,42730737,CLI0033897,LA0021,9723,09
2019-05-11 00:00:00,2019-05-11 00:00:00,42730747,CLI0304006,LA0021,14273,04
2019-05-11 00:00:00,2019-05-11 00:00:00,42730804,CLI0367131,LA0021,16400,86
2019-05-11 00:00:00,2019-05-11 00:00:00,42730812,CLI0000995,LA0021,6032,44
2019-05-11 00:00:00,2019-05-11 00:00:00,42730855,CLI0298468,UV0024,11645,04
2019-05-11 00:00:00,2019-05-11 00:00:00,42730936,CLI0005021,UV0024,13200,04
2019-05-11 00:00:00,2019-05-11 00:00:00,42730978,CLI0019997,UV0024,13295,04
2019-05-11 00:00:00,2019-05-13 00:00:00,42730780,CLI0000995,MA0023,20120,96
2019-05-11 00:00:00,2019-05-13 00:00:00,42730817,CLI0033897,MA0023,16128,09
2019-05-11 00:00:00,2019-05-13 00:00:00,42730839,CLI0033897,PE0022,15659,09
2019-05-11 00:00:00,2019-05-13 00:00:00,42730803,CLI0313555,UV0024,15160,63
2019-05-11 00:00:00,2019-05-14 00:00:00,42730835,CLI0313555,PE0022,5436,54
2019-05-11 00:00:00,2019-05-14 00:00:00,42730865,CLI0019997,PE0022,10727,12
2019-05-11 00:00:00,2019-05-15 00:00:00,42731019,CLI0037839,UV0024,12461,56
2019-05-12 00:00:00,2019-05-11 00:00:00,42730799,CLI0365751,LA0021,0,09
2019-05-12 00:00:00,2019-05-11 00:00:00,42730889,CLI0000995,UV0024,2422,73
2019-05-12 00:00:00,2019-05-12 00:00:00,42730934,CLI0037839,LA0021,10090,22
2019-05-12 00:00:00,2019-05-12 00:00:00,42730969,CLI0000995,LA0021,2639,73
2019-05-12 00:00:00,2019-05-12 00:00:00,42731164,CLI0019997,LA0021,14893,04
2019-05-12 00:00:00,2019-05-12 00:00:00,42730896,CLI0000995,UV0024,2991,73
2019-05-12 00:00:00,2019-05-12 00:00:00,42730963,CLI0298468,UV0024,0,04
2019-05-12 00:00:00,2019-05-13 00:00:00,42730926,CLI0037839,LA0021,18836,22
2019-05-12 00:00:00,2019-05-13 00:00:00,42731220,CLI0012268,LA0021,24758,62
2019-05-12 00:00:00,2019-05-13 00:00:00,42730998,CLI0298468,UV0024,2268,04
2019-05-12 00:00:00,2019-05-13 00:00:00,42731046,CLI0317577,UV0024,4520,54
2019-05-12 00:00:00,2019-05-14 00:00:00,42731042,CLI0478886,LA0021,6777,89
2019-05-12 00:00:00,2019-05-14 00:00:00,42731212,CLI0367738,LA0021,734,25
2019-05-12 00:00:00,2019-05-16 00:00:00,42730841,CLI0012268,PE0022,5901,61
2019-05-13 00:00:00,2019-05-13 00:00:00,42731059,CLI0172373,LA0021,0,73
2019-05-13 00:00:00,2019-05-13 00:00:00,42731132,CLI0367131,LA0021,0,86
2019-05-13 00:00:00,2019-05-13 00:00:00,42731276,CLI0172373,LA0021,0,73
2019-05-13 00:00:00,2019-05-13 00:00:00,42731310,CLI0294177,LA0021,0,44
2019-05-13 00:00:00,2019-05-13 00:00:00,42730898,CLI0000995,UV0024,1698,44
2019-05-13 00:00:00,2019-05-14 00:00:00,42730902,CLI0172373,UV0024,15380,44
2019-05-13 00:00:00,2019-05-14 00:00:00,42731298,CLI0298468,UV0024,2137,04
2019-05-13 00:00:00,2019-05-15 00:00:00,42730954,CLI0037839,LA0021,18129,22
2019-05-13 00:00:00,2019-05-15 00:00:00,42731081,CLI0478886,UV0024,3130,94
2019-05-14 00:00:00,2019-05-12 00:00:00,42731245,CLI0561354,LA0021,5153,73
2019-05-14 00:00:00,2019-05-13 00:00:00,42731257,CLI0037838,LA0021,16636,22
2019-05-14 00:00:00,2019-05-13 00:00:00,42731264,CLI0313555,MA0023,15586,09
2019-05-14 00:00:00,2019-05-14 00:00:00,42731199,CLI0019997,LA0021,16122,04
2019-05-14 00:00:00,2019-05-14 00:00:00,42731366,CLI0172373,LA0021,6837,73
2019-05-14 00:00:00,2019-05-14 00:00:00,42731374,CLI0561354,LA0021,4190,44
2019-05-14 00:00:00,2019-05-14 00:00:00,42731377,CLI0000995,LA0021,8542,73
2019-05-14 00:00:00,2019-05-14 00:00:00,42731396,CLI0304006,LA0021,7578,09
2019-05-14 00:00:00,2019-05-14 00:00:00,42731304,CLI0019997,UV0024,5829,04
2019-05-14 00:00:00,2019-05-14 00:00:00,42731476,CLI0005021,UV0024,11500,04
2019-05-14 00:00:00,2019-05-14 00:00:00,42731606,CLI0298468,UV0024,1741,04
2019-05-14 00:00:00,2019-05-15 00:00:00,42731434,CLI0033897,LA0021,14080,09
2019-05-14 00:00:00,2019-05-15 00:00:00,42731468,CLI0478886,LA0021,3518,94
2019-05-14 00:00:00,2019-05-15 00:00:00,42731324,CLI0037839,PE0022,12088,56
2019-05-14 00:00:00,2019-05-15 00:00:00,42731326,CLI0367132,PE0022,7967,09
2019-05-14 00:00:00,2019-05-15 00:00:00,42731317,CLI0000995,UV0024,3473,73
2019-05-14 00:00:00,2019-05-16 00:00:00,42731392,CLI0449951,UV0024,4025,26
2019-05-15 00:00:00,2019-05-15 00:00:00,42731465,CLI0019997,LA0021,12134,04
2019-05-15 00:00:00,2019-05-15 00:00:00,42731531,CLI0010452,LA0021,7652,09
2019-05-15 00:00:00,2019-05-15 00:00:00,42731573,CLI0000995,LA0021,1847,73
2019-05-15 00:00:00,2019-05-15 00:00:00,42731591,CLI0561354,LA0021,3564,73
2019-05-15 00:00:00,2019-05-15 00:00:00,42731542,CLI0298468,UV0024,6570,04
2019-05-15 00:00:00,2019-05-15 00:00:00,42731550,CLI0172373,UV0024,19456,44
2019-05-15 00:00:00,2019-05-15 00:00:00,42731584,CLI0033897,UV0024,10884,25
2019-05-15 00:00:00,2019-05-16 00:00:00,42731641,CLI0155312,LA0021,3851,04
2019-05-15 00:00:00,2019-05-16 00:00:00,42731518,CLI0000995,PE0022,9784,73
2019-05-15 00:00:00,2019-05-17 00:00:00,42731547,CLI0380697,LA0021,1882,54
2019-05-15 00:00:00,2019-05-17 00:00:00,42731599,CLI0313555,UV0024,5924,63
2019-05-15 00:00:00,2019-05-20 00:00:00,42731334,CLI0037838,MA0023,3821,59
2019-05-16 00:00:00,2019-05-15 00:00:00,42731626,CLI0172373,UV0024,18591,73
2019-05-16 00:00:00,2019-05-16 00:00:00,42731649,CLI0019997,LA0021,17672,04
2019-05-16 00:00:00,2019-05-16 00:00:00,42731700,CLI0012268,UV0024,2453,61
2019-05-16 00:00:00,2019-05-16 00:00:00,42731704,CLI0019997,UV0024,7847,04
2019-05-16 00:00:00,2019-05-16 00:00:00,42731766,CLI0172373,UV0024,18000,44
2019-05-16 00:00:00,2019-05-16 00:00:00,42731768,CLI0172373,UV0024,15100,44
2019-05-16 00:00:00,2019-05-17 00:00:00,42731320,CLI0012268,MA0023,8037,61
2019-05-16 00:00:00,2019-05-17 00:00:00,42731785,CLI0298468,UV0024,3276,12
2019-05-16 00:00:00,2019-05-18 00:00:00,42731657,CLI0367738,LA0021,3522,25
2019-05-17 00:00:00,2019-05-16 00:00:00,42731947,CLI0000995,UV0024,3681,73
2019-05-17 00:00:00,2019-05-17 00:00:00,42731885,CLI0561354,LA0021,5490,73
2019-05-17 00:00:00,2019-05-17 00:00:00,42731913,CLI0037838,LA0021,16531,22
2019-05-17 00:00:00,2019-05-17 00:00:00,42731938,CLI0478886,LA0021,12415,89
2019-05-17 00:00:00,2019-05-17 00:00:00,42732023,CLI0304006,LA0021,0,09
2019-05-17 00:00:00,2019-05-18 00:00:00,42731886,CLI0000995,LA0021,1364,73
2019-05-17 00:00:00,2019-05-18 00:00:00,42732024,CLI0037839,LA0021,18967,22
2019-05-17 00:00:00,2019-05-18 00:00:00,42731869,CLI0019997,MA0023,17314,09
2019-05-17 00:00:00,2019-05-18 00:00:00,42731893,CLI0019997,PE0022,8043,04
2019-05-17 00:00:00,2019-05-19 00:00:00,42731840,CLI0304006,LA0021,7389,09
2019-05-17 00:00:00,2019-05-19 00:00:00,42732064,CLI0384228,UV0024,9482,09
2019-05-17 00:00:00,2019-05-20 00:00:00,42731951,CLI0294177,UV0024,4626,45
2019-05-17 00:00:00,2019-05-20 00:00:00,42732063,CLI0037839,UV0024,6530,56
2019-05-18 00:00:00,2019-05-18 00:00:00,42732003,CLI0019997,LA0021,18114,04
2019-05-18 00:00:00,2019-05-18 00:00:00,42732006,CLI0304006,LA0021,16196,04
2019-05-18 00:00:00,2019-05-18 00:00:00,42732475,CLI0304006,LA0021,19355,04
2019-05-18 00:00:00,2019-05-18 00:00:00,42732503,CLI0367131,LA0021,0,86
2019-05-18 00:00:00,2019-05-18 00:00:00,42732165,CLI0019997,UV0024,19506,04
2019-05-18 00:00:00,2019-05-18 00:00:00,42732279,CLI0298468,UV0024,3525,04
2019-05-18 00:00:00,2019-05-18 00:00:00,42732411,CLI0000995,UV0024,4594,44
2019-05-18 00:00:00,2019-05-19 00:00:00,42732086,CLI0294177,LA0021,0,44
2019-05-18 00:00:00,2019-05-19 00:00:00,42732311,CLI0561354,LA0021,4046,73
2019-05-18 00:00:00,2019-05-19 00:00:00,42732340,CLI0037839,LA0021,19585,22
2019-05-18 00:00:00,2019-05-19 00:00:00,42732475,CLI0304006,LA0021,0,04
2019-05-18 00:00:00,2019-05-20 00:00:00,42731968,CLI0037838,MA0023,2328,59
2019-05-18 00:00:00,2019-05-20 00:00:00,42732241,CLI0313555,PE0022,7881,63
2019-05-18 00:00:00,2019-05-21 00:00:00,42731955,CLI0037839,MA0023,12137,59
2019-05-18 00:00:00,2019-05-21 00:00:00,42732111,CLI0365751,MA0023,7375,09
2019-05-18 00:00:00,2019-05-22 00:00:00,42732121,CLI0037839,UV0024,4298,56
2019-05-19 00:00:00,2019-05-19 00:00:00,42732185,CLI0000995,LA0021,2820,73
2019-05-19 00:00:00,2019-05-19 00:00:00,42732244,CLI0005021,UV0024,19694,04
2019-05-19 00:00:00,2019-05-20 00:00:00,42732102,CLI0033897,LA0021,9727,09
2019-05-19 00:00:00,2019-05-20 00:00:00,42732487,CLI0317577,LA0021,9943,54
2019-05-19 00:00:00,2019-05-20 00:00:00,42732160,CLI0037838,PE0022,10535,56
2019-05-20 00:00:00,2019-05-20 00:00:00,42732423,CLI0019997,LA0021,17306,80
2019-05-20 00:00:00,2019-05-20 00:00:00,42732536,CLI0000995,LA0021,3114,73
2019-05-20 00:00:00,2019-05-20 00:00:00,42732071,CLI0449951,UV0024,8309,26
2019-05-20 00:00:00,2019-05-20 00:00:00,42732383,CLI0033897,UV0024,20923,09
2019-05-20 00:00:00,2019-05-21 00:00:00,42732542,CLI0561354,LA0021,7321,73
2019-05-20 00:00:00,2019-05-21 00:00:00,42732322,CLI0313555,UV0024,13242,63
2019-05-20 00:00:00,2019-05-21 00:00:00,42732416,CLI0000995,UV0024,5309,73
2019-05-20 00:00:00,2019-05-21 00:00:00,42732605,CLI0177523,UV0024,17774,73
2019-05-20 00:00:00,2019-05-21 00:00:00,42732664,CLI0298468,UV0024,4577,04
2019-05-20 00:00:00,2019-05-24 00:00:00,42732257,CLI0478886,PE0022,7074,94
2019-05-21 00:00:00,2019-05-20 00:00:00,42732513,CLI0037839,LA0021,18380,22
2019-05-21 00:00:00,2019-05-21 00:00:00,42732457,CLI0019997,LA0021,11180,04
2019-05-21 00:00:00,2019-05-21 00:00:00,42732555,CLI0037839,LA0021,0,22
2019-05-21 00:00:00,2019-05-21 00:00:00,42732567,CLI0304006,LA0021,16241,04
2019-05-21 00:00:00,2019-05-21 00:00:00,42732592,CLI0000995,LA0021,2443,73
2019-05-21 00:00:00,2019-05-21 00:00:00,42732683,CLI0010452,LA0021,10754,10
2019-05-21 00:00:00,2019-05-21 00:00:00,42732608,CLI0177523,UV0024,17584,73
2019-05-21 00:00:00,2019-05-21 00:00:00,42732676,CLI0019997,UV0024,10454,04
2019-05-21 00:00:00,2019-05-22 00:00:00,42732684,CLI0367131,LA0021,17291,54
2019-05-21 00:00:00,2019-05-22 00:00:00,42732658,CLI0000995,UV0024,2068,73
2019-05-21 00:00:00,2019-05-23 00:00:00,42732804,CLI0478886,LA0021,5686,94
2019-05-21 00:00:00,2019-05-24 00:00:00,42732787,CLI0037839,PE0022,6718,26
2019-05-22 00:00:00,2019-05-22 00:00:00,42732564,CLI0367132,LA0021,7866,09
2019-05-22 00:00:00,2019-05-22 00:00:00,42732732,CLI0304006,LA0021,6055,04
2019-05-22 00:00:00,2019-05-22 00:00:00,42732810,CLI0294177,LA0021,0,73
2019-05-22 00:00:00,2019-05-22 00:00:00,42732813,CLI0030861,LA0021,2442,73
2019-05-22 00:00:00,2019-05-22 00:00:00,42732824,CLI0561354,LA0021,5394,73
2019-05-22 00:00:00,2019-05-22 00:00:00,42732611,CLI0177523,UV0024,17326,73
2019-05-22 00:00:00,2019-05-22 00:00:00,42732857,CLI0298468,UV0024,3120,04
2019-05-22 00:00:00,2019-05-22 00:00:00,42732864,CLI0033897,UV0024,11208,25
2019-05-22 00:00:00,2019-05-23 00:00:00,42732811,CLI0000995,LA0021,8949,73
2019-05-22 00:00:00,2019-05-23 00:00:00,42732747,CLI0000995,MA0023,15310,12
2019-05-22 00:00:00,2019-05-23 00:00:00,42732789,CLI0019997,PE0022,9594,73
2019-05-22 00:00:00,2019-05-23 00:00:00,42732870,CLI0000995,UV0024,0,73
2019-05-22 00:00:00,2019-05-23 00:00:00,42732881,CLI0449951,UV0024,5628,26
2019-05-22 00:00:00,2019-05-24 00:00:00,42732784,CLI0000995,PE0022,15064,04
2019-05-22 00:00:00,2019-05-27 00:00:00,42732766,CLI0012268,MA0023,4593,61
2019-05-22 00:00:00,2019-05-27 00:00:00,42732966,CLI0012268,UV0024,2874,61
2019-05-23 00:00:00,2019-05-23 00:00:00,42732769,CLI0367131,LA0021,0,86
2019-05-23 00:00:00,2019-05-23 00:00:00,42732896,CLI0033897,LA0021,6781,09
2019-05-23 00:00:00,2019-05-23 00:00:00,42732916,CLI0304006,LA0021,13429,04
2019-05-23 00:00:00,2019-05-23 00:00:00,42732918,CLI0019997,LA0021,17812,80
2019-05-23 00:00:00,2019-05-23 00:00:00,42732930,CLI0367738,LA0021,2394,25
2019-05-23 00:00:00,2019-05-23 00:00:00,42733101,CLI0037838,LA0021,16097,22
2019-05-23 00:00:00,2019-05-23 00:00:00,42732974,CLI0019997,UV0024,12004,04
2019-05-23 00:00:00,2019-05-23 00:00:00,42732977,CLI0298468,UV0024,15085,04
2019-05-23 00:00:00,2019-05-23 00:00:00,42732990,CLI0000995,UV0024,1535,73
2019-05-23 00:00:00,2019-05-23 00:00:00,42732991,CLI0172373,UV0024,18057,73
2019-05-23 00:00:00,2019-05-24 00:00:00,42733032,CLI0000995,LA0021,4802,73
2019-05-23 00:00:00,2019-05-24 00:00:00,42733167,CLI0037839,LA0021,8989,22
2019-05-23 00:00:00,2019-05-27 00:00:00,42733106,CLI0313555,UV0024,9641,63
2019-05-24 00:00:00,2019-05-23 00:00:00,42733176,CLI0033897,MA0023,0,09
2019-05-24 00:00:00,2019-05-23 00:00:00,42733190,CLI0172373,UV0024,0,73
2019-05-24 00:00:00,2019-05-24 00:00:00,42733131,CLI0019997,LA0021,11121,04
2019-05-24 00:00:00,2019-05-24 00:00:00,42733310,CLI0019997,LA0021,5061,04
2019-05-24 00:00:00,2019-05-24 00:00:00,42733311,CLI0033897,MA0023,8777,09
2019-05-24 00:00:00,2019-05-24 00:00:00,42733207,CLI0033897,PE0022,12105,09
2019-05-24 00:00:00,2019-05-24 00:00:00,42733238,CLI0298468,UV0024,1344,04
2019-05-24 00:00:00,2019-05-25 00:00:00,42733254,CLI0000995,LA0021,3189,73
2019-05-24 00:00:00,2019-05-25 00:00:00,42733260,CLI0294177,LA0021,0,44
2019-05-24 00:00:00,2019-05-26 00:00:00,42733505,CLI0569624,LA0021,2397,69
2019-05-24 00:00:00,2019-05-27 00:00:00,42733300,CLI0449951,UV0024,5965,26
2019-05-25 00:00:00,2019-05-25 00:00:00,42733330,CLI0304006,LA0021,15819,04
2019-05-25 00:00:00,2019-05-25 00:00:00,42733389,CLI0000995,LA0021,2525,73
2019-05-25 00:00:00,2019-05-25 00:00:00,42733393,CLI0561354,LA0021,4334,73
2019-05-25 00:00:00,2019-05-25 00:00:00,42733726,CLI0019997,LA0021,0,09
2019-05-25 00:00:00,2019-05-25 00:00:00,42733417,CLI0019997,PE0022,15952,44
2019-05-25 00:00:00,2019-05-25 00:00:00,42733600,CLI0019997,UV0024,6286,04
2019-05-25 00:00:00,2019-05-26 00:00:00,42733791,CLI0037839,LA0021,18085,22
2019-05-25 00:00:00,2019-05-26 00:00:00,42733806,CLI0304006,LA0021,18782,04
2019-05-25 00:00:00,2019-05-26 00:00:00,42733595,CLI0019997,MA0023,20522,09
2019-05-25 00:00:00,2019-05-26 00:00:00,42733360,CLI0000995,UV0024,3689,73
2019-05-25 00:00:00,2019-05-27 00:00:00,42733596,CLI0033897,MA0023,10090,09
2019-05-25 00:00:00,2019-05-27 00:00:00,42733418,CLI0313555,PE0022,9263,22
2019-05-26 00:00:00,2019-05-26 00:00:00,42733758,CLI0304006,LA0021,13595,04
2019-05-26 00:00:00,2019-05-26 00:00:00,42733801,CLI0037839,LA0021,21647,22
2019-05-26 00:00:00,2019-05-26 00:00:00,42733813,CLI0478886,UV0024,0,89
2019-05-26 00:00:00,2019-05-27 00:00:00,42733495,CLI0478886,LA0021,1730,94
2019-05-26 00:00:00,2019-05-27 00:00:00,42733820,CLI0019997,LA0021,10752,04
2019-05-26 00:00:00,2019-05-27 00:00:00,42733674,CLI0037839,UV0024,16073,56
2019-05-26 00:00:00,2019-05-28 00:00:00,42733451,CLI0294177,LA0021,0,44
2019-05-26 00:00:00,2019-05-28 00:00:00,42733800,CLI0037838,LA0021,8797,58
2019-05-26 00:00:00,2019-05-29 00:00:00,42733404,CLI0172373,UV0024,5860,44
2019-05-26 00:00:00,2019-05-29 00:00:00,42733602,CLI0478886,UV0024,8470,94
2019-05-26 00:00:00,2019-05-29 00:00:00,42733639,CLI0037839,UV0024,2829,56
2019-05-27 00:00:00,2019-05-26 00:00:00,42733589,CLI0000995,LA0021,2872,73
2019-05-27 00:00:00,2019-05-26 00:00:00,42733774,CLI0019997,LA0021,19670,04
2019-05-27 00:00:00,2019-05-27 00:00:00,42733571,CLI0172373,LA0021,6326,73
2019-05-27 00:00:00,2019-05-27 00:00:00,42733724,CLI0033897,LA0021,11093,09
2019-05-27 00:00:00,2019-05-27 00:00:00,42733371,CLI0000995,UV0024,2879,73
2019-05-27 00:00:00,2019-05-28 00:00:00,42733590,CLI0561354,LA0021,4816,73
2019-05-27 00:00:00,2019-05-31 00:00:00,42733223,CLI0037838,MA0023,3583,50
2019-05-27 00:00:00,2019-05-31 00:00:00,42733433,CLI0012268,PE0022,4450,61
2019-05-28 00:00:00,2019-05-27 00:00:00,42733825,CLI0367131,LA0021,18010,54
2019-05-28 00:00:00,2019-05-27 00:00:00,42733926,CLI0561354,LA0021,3949,73
2019-05-28 00:00:00,2019-05-28 00:00:00,42733784,CLI0304006,LA0021,19302,04
2019-05-28 00:00:00,2019-05-28 00:00:00,42733888,CLI0010452,LA0021,4000,10
2019-05-28 00:00:00,2019-05-28 00:00:00,42733934,CLI0367131,LA0021,16221,54
2019-05-28 00:00:00,2019-05-28 00:00:00,42733943,CLI0000995,LA0021,3770,73
2019-05-28 00:00:00,2019-05-28 00:00:00,42733861,CLI0033897,UV0024,12205,25
2019-05-28 00:00:00,2019-05-28 00:00:00,42733932,CLI0019997,UV0024,12158,04
2019-05-28 00:00:00,2019-05-28 00:00:00,42733985,CLI0172373,UV0024,16800,44
2019-05-28 00:00:00,2019-05-29 00:00:00,42733959,CLI0000995,LA0021,3596,73
2019-05-28 00:00:00,2019-05-29 00:00:00,42733993,CLI0380697,LA0021,894,54
2019-05-28 00:00:00,2019-05-29 00:00:00,42733997,CLI0304006,LA0021,20765,09
2019-05-28 00:00:00,2019-05-29 00:00:00,42733840,CLI0012268,UV0024,6583,61
2019-05-28 00:00:00,2019-05-29 00:00:00,42734093,CLI0005021,UV0024,14321,04
2019-05-28 00:00:00,2019-05-30 00:00:00,42733877,CLI0406697,LA0021,9016,55
